articleid,author
1155,Lynn Hatter
1155,FSU
1156,Nina Totenberg
1157,David Welna
1158,Amita Kelly
1159,Amita Kelly
1160,Tamara Keith
1161,Marilyn Geewax
1162,Nina Totenberg
1163,Peter Overby
1164,Ailsa Chang
1165,Amita Kelly
1166,Don Gonyea
1166,Domenico Montanaro
1167,Nina Totenberg
1168,Scott Horsley
1169,Diane Webber
1169,aiser Health News
1169,Lynn Hatter
1169,FSU
1170,Nina Totenberg
1171,David Welna
1172,Amita Kelly
1173,Amita Kelly
1174,Tamara Keith
1175,Marilyn Geewax
1176,Nina Totenberg
1177,Peter Overby
1178,Ailsa Chang
1179,Amita Kelly
1180,Don Gonyea
1180,Domenico Montanaro
1181,Nina Totenberg
1182,Scott Horsley
1183,Diane Webber
1183,aiser Health News
1183,Lynn Hatter
1183,FSU
1184,Nina Totenberg
1185,David Welna
1186,Amita Kelly
1187,Amita Kelly
1188,Tamara Keith
1189,Marilyn Geewax
1190,Nina Totenberg
1191,Peter Overby
1192,Ailsa Chang
1193,Amita Kelly
1194,Domenico Montanaro
1195,Don Gonyea
1195,Domenico Montanaro
1196,Nina Totenberg
1197,Scott Horsley
1198,Diane Webber
1198,aiser Health News
1198,Lynn Hatter
1198,FSU
1199,Nina Totenberg
1200,David Welna
1201,Amita Kelly
1202,Amita Kelly
1203,Tamara Keith
1204,Marilyn Geewax
1205,Nina Totenberg
1206,Peter Overby
1207,Ailsa Chang
1208,Amita Kelly
1209,Domenico Montanaro
1210,Carrie Johnson
1211,Nina Totenberg
1212,Scott Horsley
1213,Diane Webber
1213,aiser Health News
1213,Lynn Hatter
1213,FSU
1214,Nina Totenberg
1215,David Welna
1216,Amita Kelly
1217,Amita Kelly
1218,Tamara Keith
1219,Marilyn Geewax
1220,Nina Totenberg
1221,Peter Overby
1222,Ailsa Chang
1223,Amita Kelly
1224,Domenico Montanaro
1225,Carrie Johnson
1226,Karen Grigsby Bates
1227,Scott Horsley
1228,Diane Webber
1228,aiser Health News
1228,Lynn Hatter
1228,FSU
1229,Nina Totenberg
1230,David Welna
1231,Amita Kelly
1232,Amita Kelly
1233,Tamara Keith
1234,Marilyn Geewax
1235,Nina Totenberg
1236,Peter Overby
1237,Ailsa Chang
1238,Amita Kelly
1239,Domenico Montanaro
1240,Carrie Johnson
1241,Karen Grigsby Bates
1242,Diane Webber
1242,aiser Health News
1242,Lynn Hatter
1242,FSU
1243,Nina Totenberg
1244,David Welna
1245,Amita Kelly
1246,Amita Kelly
1247,Tamara Keith
1248,Marilyn Geewax
1249,Nina Totenberg
1250,Peter Overby
1251,Ailsa Chang
1252,Amita Kelly
1253,Domenico Montanaro
1254,Carrie Johnson
1255,Karen Grigsby Bates
1256,Nina Totenberg
1257,David Welna
1258,Amita Kelly
1259,Amita Kelly
1260,Tamara Keith
1261,Marilyn Geewax
1262,Nina Totenberg
1263,Peter Overby
1264,Ailsa Chang
1265,Amita Kelly
1266,Domenico Montanaro
1267,Carrie Johnson
1268,Karen Grigsby Bates
1269,Mara Liasson
1270,David Welna
1271,Amita Kelly
1272,Amita Kelly
1273,Tamara Keith
1274,Marilyn Geewax
1275,Nina Totenberg
1276,Peter Overby
1277,Ailsa Chang
1278,Amita Kelly
1279,Domenico Montanaro
1280,Carrie Johnson
1281,Karen Grigsby Bates
1282,Mara Liasson
1283,Eyder Peralta
1284,Amita Kelly
1285,Amita Kelly
1286,Tamara Keith
1287,Marilyn Geewax
1288,Nina Totenberg
1289,Peter Overby
1290,Ailsa Chang
1291,Amita Kelly
1292,Domenico Montanaro
1293,Carrie Johnson
1294,Karen Grigsby Bates
1295,Mara Liasson
1296,Eyder Peralta
1297,Scott Horsley
1298,Amita Kelly
1299,Amita Kelly
1300,Tamara Keith
1301,Marilyn Geewax
1302,Nina Totenberg
1303,Peter Overby
1304,Ailsa Chang
1305,Amita Kelly
1306,Domenico Montanaro
1307,Carrie Johnson
1308,Karen Grigsby Bates
1309,Mara Liasson
1310,Eyder Peralta
1311,Scott Horsley
1312,Gene Demby
1313,Amita Kelly
1314,Tamara Keith
1315,Marilyn Geewax
1316,Nina Totenberg
1317,Peter Overby
1318,Ailsa Chang
1319,Amita Kelly
1320,Domenico Montanaro
1321,Carrie Johnson
1322,Karen Grigsby Bates
1323,Mara Liasson
1324,Eyder Peralta
1325,Scott Horsley
1326,Gene Demby
1327,Gretchen Frazee
1327,Barbara Harrington
1328,Tamara Keith
1329,Marilyn Geewax
1330,Nina Totenberg
1331,Peter Overby
1332,Ailsa Chang
1333,Amita Kelly
1334,Domenico Montanaro
1335,Carrie Johnson
1336,Karen Grigsby Bates
1337,Mara Liasson
1338,Eyder Peralta
1339,Scott Horsley
1340,Gene Demby
1341,Gretchen Frazee
1341,Barbara Harrington
1342,Krishnadev Calamur
1343,Marilyn Geewax
1344,Nina Totenberg
1345,Peter Overby
1346,Ailsa Chang
1347,Amita Kelly
1348,Domenico Montanaro
1349,Carrie Johnson
1350,Karen Grigsby Bates
1351,Mara Liasson
1352,Eyder Peralta
1353,Scott Horsley
1354,Gene Demby
1355,Gretchen Frazee
1355,Barbara Harrington
1356,Krishnadev Calamur
1357,Amita Kelly
1358,Marilyn Geewax
1359,Nina Totenberg
1360,Peter Overby
1361,Ailsa Chang
1362,Amita Kelly
1363,Domenico Montanaro
1364,Carrie Johnson
1365,Karen Grigsby Bates
1366,Mara Liasson
1367,Eyder Peralta
1368,Scott Horsley
1369,Gene Demby
1370,Gretchen Frazee
1370,Barbara Harrington
1371,Krishnadev Calamur
1372,Amita Kelly
1373,Ron Elving
1374,Marilyn Geewax
1375,Nina Totenberg
1376,Peter Overby
1377,Ailsa Chang
1378,Amita Kelly
1379,Domenico Montanaro
1380,Carrie Johnson
1381,Karen Grigsby Bates
1382,Mara Liasson
1383,Eyder Peralta
1384,Scott Horsley
1385,Gene Demby
1386,Gretchen Frazee
1386,Barbara Harrington
1387,Krishnadev Calamur
1388,Amita Kelly
1389,Ron Elving
1390,Domenico Montanaro
1391,Nina Totenberg
1392,Peter Overby
1393,Ailsa Chang
1394,Amita Kelly
1395,Domenico Montanaro
1396,Carrie Johnson
1397,Karen Grigsby Bates
1398,Mara Liasson
1399,Eyder Peralta
1400,Scott Horsley
1401,Gene Demby
1402,Gretchen Frazee
1402,Barbara Harrington
1403,Krishnadev Calamur
1404,Amita Kelly
1405,Ron Elving
1406,Domenico Montanaro
1407,Mary C. Curtis
1408,Peter Overby
1409,Ailsa Chang
1410,Amita Kelly
1411,Domenico Montanaro
1412,Carrie Johnson
1413,Karen Grigsby Bates
1414,Mara Liasson
1415,Eyder Peralta
1416,Scott Horsley
1417,Gene Demby
1418,Gretchen Frazee
1418,Barbara Harrington
1419,Krishnadev Calamur
1420,Amita Kelly
1421,Ron Elving
1422,Domenico Montanaro
1423,Mary C. Curtis
1424,Kat Chow
1425,Ailsa Chang
1426,Amita Kelly
1427,Domenico Montanaro
1428,Carrie Johnson
1429,Karen Grigsby Bates
1430,Mara Liasson
1431,Eyder Peralta
1432,Scott Horsley
1433,Gene Demby
1434,Gretchen Frazee
1434,Barbara Harrington
1435,Krishnadev Calamur
1436,Amita Kelly
1437,Ron Elving
1438,Domenico Montanaro
1439,Mary C. Curtis
1440,Kat Chow
1441,Amita Kelly
1442,Domenico Montanaro
1443,Carrie Johnson
1444,Karen Grigsby Bates
1445,Mara Liasson
1446,Eyder Peralta
1447,Scott Horsley
1448,Gene Demby
1449,Gretchen Frazee
1449,Barbara Harrington
1450,Krishnadev Calamur
1451,Amita Kelly
1452,Ron Elving
1453,Domenico Montanaro
1454,Mary C. Curtis
1455,Kat Chow
1456,Domenico Montanaro
1457,Carrie Johnson
1458,Karen Grigsby Bates
1459,Mara Liasson
1460,Eyder Peralta
1461,Scott Horsley
1462,Gene Demby
1463,Gretchen Frazee
1463,Barbara Harrington
1464,Krishnadev Calamur
1465,Amita Kelly
1466,Ron Elving
1467,Domenico Montanaro
1468,Mary C. Curtis
1469,Kat Chow
1470,Domenico Montanaro
1471,Domenico Montanaro
1472,Carrie Johnson
1473,Karen Grigsby Bates
1474,Mara Liasson
1475,Eyder Peralta
1476,Scott Horsley
1477,Gene Demby
1478,Gretchen Frazee
1478,Barbara Harrington
1479,Krishnadev Calamur
1480,Amita Kelly
1481,Ron Elving
1482,Domenico Montanaro
1483,Mary C. Curtis
1484,Kat Chow
1485,Domenico Montanaro
1486,Carrie Johnson
1487,Karen Grigsby Bates
1488,Mara Liasson
1489,Eyder Peralta
1490,Scott Horsley
1491,Gene Demby
1492,Gretchen Frazee
1492,Barbara Harrington
1493,Krishnadev Calamur
1494,Amita Kelly
1495,Ron Elving
1496,Domenico Montanaro
1497,Mary C. Curtis
1498,Kat Chow
1499,Domenico Montanaro
1500,Domenico Montanaro
1501,Karen Grigsby Bates
1502,Mara Liasson
1503,Eyder Peralta
1504,Scott Horsley
1505,Gene Demby
1506,Gretchen Frazee
1506,Barbara Harrington
1507,Krishnadev Calamur
1508,Amita Kelly
1509,Ron Elving
1510,Domenico Montanaro
1511,Mary C. Curtis
1512,Kat Chow
1513,Domenico Montanaro
1514,Domenico Montanaro
1515,Mara Liasson
1516,Eyder Peralta
1517,Scott Horsley
1518,Gene Demby
1519,Gretchen Frazee
1519,Barbara Harrington
1520,Krishnadev Calamur
1521,Amita Kelly
1522,Ron Elving
1523,Domenico Montanaro
1524,Mary C. Curtis
1525,Kat Chow
1526,Domenico Montanaro
1527,Domenico Montanaro
1528,Wade Goodwyn
1529,Mara Liasson
1530,Eyder Peralta
1531,Scott Horsley
1532,Gene Demby
1533,Gretchen Frazee
1533,Barbara Harrington
1534,Krishnadev Calamur
1535,Amita Kelly
1536,Ron Elving
1537,Domenico Montanaro
1538,Mary C. Curtis
1539,Kat Chow
1540,Domenico Montanaro
1541,Domenico Montanaro
1542,Wade Goodwyn
1543,Brian Naylor
1544,Mara Liasson
1545,Eyder Peralta
1546,Scott Horsley
1547,Gene Demby
1548,Gretchen Frazee
1548,Barbara Harrington
1549,Krishnadev Calamur
1550,Amita Kelly
1551,Ron Elving
1552,Domenico Montanaro
1553,Mary C. Curtis
1554,Kat Chow
1555,Domenico Montanaro
1556,Domenico Montanaro
1557,Wade Goodwyn
1558,Brian Naylor
1559,Brakkton Booker
1560,Eyder Peralta
1561,Scott Horsley
1562,Gene Demby
1563,Gretchen Frazee
1563,Barbara Harrington
1564,Krishnadev Calamur
1565,Amita Kelly
1566,Ron Elving
1567,Domenico Montanaro
1568,Mary C. Curtis
1569,Kat Chow
1570,Domenico Montanaro
1571,Domenico Montanaro
1572,Wade Goodwyn
1573,Brian Naylor
1574,Brakkton Booker
1575,Ailsa Chang
1576,Scott Horsley
1577,Gene Demby
1578,Gretchen Frazee
1578,Barbara Harrington
1579,Krishnadev Calamur
1580,Amita Kelly
1581,Ron Elving
1582,Domenico Montanaro
1583,Mary C. Curtis
1584,Kat Chow
1585,Domenico Montanaro
1586,Domenico Montanaro
1587,Wade Goodwyn
1588,Brian Naylor
1589,Brakkton Booker
1590,Ailsa Chang
1591,Peter Overby
1592,Gene Demby
1593,Gretchen Frazee
1593,Barbara Harrington
1594,Krishnadev Calamur
1595,Amita Kelly
1596,Ron Elving
1597,Domenico Montanaro
1598,Mary C. Curtis
1599,Kat Chow
1600,Domenico Montanaro
1601,Domenico Montanaro
1602,Wade Goodwyn
1603,Brian Naylor
1604,Brakkton Booker
1605,Ailsa Chang
1606,Peter Overby
1607,Gretchen Frazee
1607,Barbara Harrington
1608,Krishnadev Calamur
1609,Amita Kelly
1610,Ron Elving
1611,Domenico Montanaro
1612,Mary C. Curtis
1613,Kat Chow
1614,Domenico Montanaro
1615,Domenico Montanaro
1616,Wade Goodwyn
1617,Brian Naylor
1618,Brakkton Booker
1619,Ailsa Chang
1620,Peter Overby
1621,Krishnadev Calamur
1622,Amita Kelly
1623,Ron Elving
1624,Domenico Montanaro
1625,Mary C. Curtis
1626,Kat Chow
1627,Domenico Montanaro
1628,Domenico Montanaro
1629,Wade Goodwyn
1630,Brian Naylor
1631,Brakkton Booker
1632,Ailsa Chang
1633,Peter Overby
1634,Julie McCarthy
1635,Amita Kelly
1636,Ron Elving
1637,Domenico Montanaro
1638,Mary C. Curtis
1639,Kat Chow
1640,Domenico Montanaro
1641,Domenico Montanaro
1642,Wade Goodwyn
1643,Brian Naylor
1644,Brakkton Booker
1645,Ailsa Chang
1646,Peter Overby
1647,Julie McCarthy
1648,Krishnadev Calamur
1649,Ron Elving
1650,Domenico Montanaro
1651,Mary C. Curtis
1652,Kat Chow
1653,Domenico Montanaro
1654,Domenico Montanaro
1655,Wade Goodwyn
1656,Brian Naylor
1657,Brakkton Booker
1658,Ailsa Chang
1659,Peter Overby
1660,Julie McCarthy
1661,Krishnadev Calamur
1662,Domenico Montanaro
1663,Mary C. Curtis
1664,Kat Chow
1665,Domenico Montanaro
1666,Domenico Montanaro
1667,Wade Goodwyn
1668,Brian Naylor
1669,Brakkton Booker
1670,Ailsa Chang
1671,Peter Overby
1672,Julie McCarthy
1673,Krishnadev Calamur
1674,Domenico Montanaro
1675,Mary C. Curtis
1676,Kat Chow
1677,Domenico Montanaro
1678,Domenico Montanaro
1679,Wade Goodwyn
1680,Brian Naylor
1681,Brakkton Booker
1682,Ailsa Chang
1683,Peter Overby
1684,Julie McCarthy
1685,Krishnadev Calamur
1686,Domenico Montanaro
1687,Krishnadev Calamur
1688,Kat Chow
1689,Domenico Montanaro
1690,Domenico Montanaro
1691,Wade Goodwyn
1692,Brian Naylor
1693,Brakkton Booker
1694,Ailsa Chang
1695,Peter Overby
1696,Julie McCarthy
1697,Krishnadev Calamur
1698,Domenico Montanaro
1699,Krishnadev Calamur
1700,Domenico Montanaro
1701,Domenico Montanaro
1702,Wade Goodwyn
1703,Brian Naylor
1704,Brakkton Booker
1705,Ailsa Chang
1706,Peter Overby
1707,Julie McCarthy
1708,Krishnadev Calamur
1709,Domenico Montanaro
1710,Krishnadev Calamur
1711,Domenico Montanaro
1712,Domenico Montanaro
1713,Wade Goodwyn
1714,Brian Naylor
1715,Brakkton Booker
1716,Ailsa Chang
1717,Peter Overby
1718,Julie McCarthy
1719,Krishnadev Calamur
1720,Domenico Montanaro
1721,Krishnadev Calamur
1722,Jessica Taylor
1723,Domenico Montanaro
1724,Domenico Montanaro
1725,Wade Goodwyn
1726,Brian Naylor
1727,Brakkton Booker
1728,Ailsa Chang
1729,Peter Overby
1730,Julie McCarthy
1731,Krishnadev Calamur
1732,Domenico Montanaro
1733,Krishnadev Calamur
1734,Jessica Taylor
1735,Krishnadev Calamur
1736,Domenico Montanaro
1737,Wade Goodwyn
1738,Brian Naylor
1739,Brakkton Booker
1740,Ailsa Chang
1741,Peter Overby
1742,Julie McCarthy
1743,Krishnadev Calamur
1744,Domenico Montanaro
1745,Krishnadev Calamur
1746,Jessica Taylor
1747,Krishnadev Calamur
1748,Scott Horsley
1749,Domenico Montanaro
1750,Wade Goodwyn
1751,Brian Naylor
1752,Brakkton Booker
1753,Ailsa Chang
1754,Peter Overby
1755,Julie McCarthy
1756,Krishnadev Calamur
1757,Domenico Montanaro
1758,Krishnadev Calamur
1759,Jessica Taylor
1760,Krishnadev Calamur
1761,Scott Horsley
1762,Wade Goodwyn
1763,Brian Naylor
1764,Brakkton Booker
1765,Ailsa Chang
1766,Peter Overby
1767,Julie McCarthy
1768,Krishnadev Calamur
1769,Domenico Montanaro
1770,Krishnadev Calamur
1771,Jessica Taylor
1772,Krishnadev Calamur
1773,Scott Horsley
1774,Wade Goodwyn
1775,Brian Naylor
1776,Brakkton Booker
1777,Ailsa Chang
1778,Peter Overby
1779,Julie McCarthy
1780,Krishnadev Calamur
1781,Domenico Montanaro
1782,Krishnadev Calamur
1783,Jessica Taylor
1784,Krishnadev Calamur
1785,Scott Horsley
1786,Brian Naylor
1787,Brakkton Booker
1788,Ailsa Chang
1789,Peter Overby
1790,Julie McCarthy
1791,Krishnadev Calamur
1792,Domenico Montanaro
1793,Krishnadev Calamur
1794,Jessica Taylor
1795,Krishnadev Calamur
1796,Scott Horsley
1797,Brakkton Booker
1798,Ailsa Chang
1799,Peter Overby
1800,Julie McCarthy
1801,Krishnadev Calamur
1802,Domenico Montanaro
1803,Krishnadev Calamur
1804,Jessica Taylor
1805,Krishnadev Calamur
1806,Scott Horsley
1807,Joel Rose
1808,Ailsa Chang
1809,Peter Overby
1810,Julie McCarthy
1811,Krishnadev Calamur
1812,Domenico Montanaro
1813,Krishnadev Calamur
1814,Jessica Taylor
1815,Krishnadev Calamur
1816,Scott Horsley
1817,Joel Rose
1818,Nicole Pasulka
1819,Peter Overby
1820,Julie McCarthy
1821,Krishnadev Calamur
1822,Domenico Montanaro
1823,Krishnadev Calamur
1824,Jessica Taylor
1825,Krishnadev Calamur
1826,Scott Horsley
1827,Joel Rose
1828,Nicole Pasulka
1829,Jessica Taylor
1830,Julie McCarthy
1831,Krishnadev Calamur
1832,Domenico Montanaro
1833,Krishnadev Calamur
1834,Jessica Taylor
1835,Krishnadev Calamur
1836,Scott Horsley
1837,Joel Rose
1838,Nicole Pasulka
1839,Jessica Taylor
1840,Don Gonyea
1840,Domenico Montanaro
1841,Julie McCarthy
1842,Krishnadev Calamur
1843,Domenico Montanaro
1844,Krishnadev Calamur
1845,Jessica Taylor
1846,Krishnadev Calamur
1847,Scott Horsley
1848,Joel Rose
1849,Nicole Pasulka
1850,Jessica Taylor
1851,Don Gonyea
1851,Domenico Montanaro
1852,Julie McCarthy
1853,Krishnadev Calamur
1854,Domenico Montanaro
1855,Krishnadev Calamur
1856,Jessica Taylor
1857,Krishnadev Calamur
1858,Scott Horsley
1859,Joel Rose
1860,Nicole Pasulka
1861,Jessica Taylor
1862,Don Gonyea
1862,Domenico Montanaro
1863,Tamara Keith
1864,Krishnadev Calamur
1865,Domenico Montanaro
1866,Krishnadev Calamur
1867,Jessica Taylor
1868,Krishnadev Calamur
1869,Scott Horsley
1870,Joel Rose
1871,Nicole Pasulka
1872,Jessica Taylor
1873,Don Gonyea
1873,Domenico Montanaro
1874,Tamara Keith
1875,Jessica Taylor
1876,Domenico Montanaro
1877,Krishnadev Calamur
1878,Jessica Taylor
1879,Krishnadev Calamur
1880,Scott Horsley
1881,Joel Rose
1882,Nicole Pasulka
1883,Jessica Taylor
1884,Don Gonyea
1884,Domenico Montanaro
1885,Tamara Keith
1886,Jessica Taylor
1887,Domenico Montanaro
1888,Krishnadev Calamur
1889,Jessica Taylor
1890,Krishnadev Calamur
1891,Scott Horsley
1892,Joel Rose
1893,Nicole Pasulka
1894,Jessica Taylor
1895,Don Gonyea
1895,Domenico Montanaro
1896,Tamara Keith
1897,Jessica Taylor
1898,Krishnadev Calamur
1899,Jessica Taylor
1900,Krishnadev Calamur
1901,Scott Horsley
1902,Joel Rose
1903,Nicole Pasulka
1904,Jessica Taylor
1905,Don Gonyea
1905,Domenico Montanaro
1906,Tamara Keith
1907,Jessica Taylor
1908,Ron Elving
1909,Jessica Taylor
1910,Krishnadev Calamur
1911,Scott Horsley
1912,Joel Rose
1913,Nicole Pasulka
1914,Jessica Taylor
1915,Don Gonyea
1915,Domenico Montanaro
1916,Tamara Keith
1917,Jessica Taylor
1918,Ron Elving
1919,Brian Naylor
1920,Jessica Taylor
1921,Krishnadev Calamur
1922,Scott Horsley
1923,Joel Rose
1924,Nicole Pasulka
1925,Jessica Taylor
1926,Don Gonyea
1926,Domenico Montanaro
1927,Tamara Keith
1928,Jessica Taylor
1929,Ron Elving
1930,Brian Naylor
1931,Jessica Taylor
1932,Jessica Taylor
1933,Krishnadev Calamur
1934,Scott Horsley
1935,Joel Rose
1936,Nicole Pasulka
1937,Jessica Taylor
1938,Don Gonyea
1938,Domenico Montanaro
1939,Tamara Keith
1940,Jessica Taylor
1941,Ron Elving
1942,Brian Naylor
1943,Jessica Taylor
1944,Jessica Taylor
1945,Krishnadev Calamur
1946,Scott Horsley
1947,Joel Rose
1948,Nicole Pasulka
1949,Jessica Taylor
1950,Don Gonyea
1950,Domenico Montanaro
1951,Tamara Keith
1952,Jessica Taylor
1953,Ron Elving
1954,Brian Naylor
1955,Jessica Taylor
1956,Jessica Taylor
1957,Richard Gonzales
1958,Scott Horsley
1959,Joel Rose
1960,Nicole Pasulka
1961,Jessica Taylor
1962,Don Gonyea
1962,Domenico Montanaro
1963,Tamara Keith
1964,Jessica Taylor
1965,Ron Elving
1966,Brian Naylor
1967,Jessica Taylor
1968,Jessica Taylor
1969,Richard Gonzales
1970,Scott Neuman
1971,Joel Rose
1972,Nicole Pasulka
1973,Jessica Taylor
1974,Don Gonyea
1974,Domenico Montanaro
1975,Tamara Keith
1976,Jessica Taylor
1977,Ron Elving
1978,Brian Naylor
1979,Jessica Taylor
1980,Jessica Taylor
1981,Richard Gonzales
1982,Scott Neuman
1983,Carrie Johnson
1984,Joel Rose
1985,Nicole Pasulka
1986,Jessica Taylor
1987,Don Gonyea
1987,Domenico Montanaro
1988,Tamara Keith
1989,Jessica Taylor
1990,Ron Elving
1991,Brian Naylor
1992,Jessica Taylor
1993,Jessica Taylor
1994,Richard Gonzales
1995,Scott Neuman
1996,Carrie Johnson
1997,Joel Rose
1998,Nicole Pasulka
1999,Jessica Taylor
2000,Don Gonyea
2000,Domenico Montanaro
2001,Tamara Keith
2002,Jessica Taylor
2003,Ron Elving
2004,Brian Naylor
2005,Jessica Taylor
2006,Jessica Taylor
2007,Richard Gonzales
2008,Scott Neuman
2009,Carrie Johnson
2010,Joel Rose
2011,Nicole Pasulka
2012,Jessica Taylor
2013,Don Gonyea
2013,Domenico Montanaro
2014,Tamara Keith
2015,Jessica Taylor
2016,Ron Elving
2017,Brian Naylor
2018,Jessica Taylor
2019,Jessica Taylor
2020,Richard Gonzales
2021,Scott Neuman
2022,Carrie Johnson
2023,Joel Rose
2024,Nicole Pasulka
2025,Jessica Taylor
2026,Don Gonyea
2026,Domenico Montanaro
2027,Tamara Keith
2028,Jessica Taylor
2029,Ron Elving
2030,Brian Naylor
2031,Jessica Taylor
2032,Jessica Taylor
2033,Richard Gonzales
2034,Scott Neuman
2035,Carrie Johnson
2036,Carrie Johnson
2037,Nicole Pasulka
2038,Jessica Taylor
2039,Don Gonyea
